time,frequency,confidence
53.550,745.202,0.568259
53.600,745.468,0.919698
53.650,761.019,0.498679
53.700,709.855,0.929306
53.750,619.125,0.932155
53.800,585.444,0.784601
53.850,586.426,0.511282
53.900,585.006,0.507587
53.950,520.819,0.822188
54.000,511.327,0.619264
54.050,492.788,0.908481
54.100,499.786,0.766384
54.150,507.994,0.942444
54.200,523.219,0.955642
54.250,522.383,0.756589
54.300,524.453,0.838783
54.350,517.783,0.679448
54.400,497.028,0.805313
54.450,440.116,0.633497
54.500,442.166,0.795044
54.550,442.826,0.745277
54.600,391.945,0.883239
54.650,384.598,0.904650
54.700,392.935,0.941401
54.750,394.727,0.912163
54.800,387.426,0.871280
54.850,391.881,0.951389
54.900,394.484,0.933931
54.950,387.150,0.867553
55.000,391.189,0.931583
55.050,394.430,0.954223
55.100,386.677,0.878476
55.150,395.990,0.927857
55.200,389.726,0.959416
55.250,391.929,0.945475
55.300,393.526,0.963873
55.350,392.194,0.956744
55.400,392.589,0.916943
55.450,389.785,0.953332
55.500,390.051,0.897184
55.550,389.526,0.947619
55.600,394.101,0.892757
55.650,392.633,0.929507
55.700,393.482,0.797791
55.750,420.822,0.783834
55.800,484.984,0.243519
55.850,515.181,0.637355
55.900,521.976,0.936844
55.950,569.699,0.577844
56.000,585.760,0.909129
56.050,657.245,0.484781
56.100,658.145,0.875606
56.150,663.879,0.704620
56.200,695.112,0.592462
56.250,793.273,0.396984
56.300,795.001,0.931187
56.350,787.313,0.944357
56.400,787.473,0.926451
56.450,787.224,0.904861
56.500,711.641,0.637282
56.550,626.243,0.946954
56.600,552.295,0.881243
56.650,526.416,0.957558
56.700,531.132,0.785313
56.750,590.444,0.962802
56.800,588.636,0.819148
56.850,526.024,0.868387
56.900,532.061,0.662495
56.950,498.309,0.946443
57.000,498.060,0.939632
57.050,440.934,0.771435
57.100,442.578,0.893385
57.150,398.812,0.770746
57.200,396.630,0.934984
57.250,436.586,0.555071
57.300,440.544,0.950607
57.350,441.894,0.937149
57.400,499.027,0.930604
57.450,498.066,0.883192
57.500,523.903,0.791479
57.550,527.772,0.928482
57.600,588.953,0.928314
57.650,590.879,0.832004
57.700,661.412,0.973755
57.750,661.243,0.958530
57.800,668.858,0.754821
57.850,679.749,0.585723
57.900,682.524,0.329138
57.950,713.285,0.586771
58.000,775.149,0.710619
58.050,787.314,0.282251
58.100,745.228,0.138683
58.150,691.116,0.298138
58.200,673.136,0.201329
58.250,661.958,0.936881
58.300,660.525,0.882930
58.350,589.888,0.835153
58.400,587.482,0.678077
58.450,528.712,0.871738
58.500,526.965,0.943522
58.550,535.272,0.515956
58.600,586.432,0.912489
58.650,589.499,0.449201
58.700,661.437,0.929053
58.750,662.260,0.871245
58.800,693.586,0.778028
58.850,745.326,0.663631
58.900,790.266,0.913024
58.950,786.621,0.932846
59.000,781.813,0.471878
59.050,699.590,0.497481
59.100,630.680,0.885646
59.150,553.889,0.916552
59.200,527.381,0.824930
59.250,522.886,0.847849
59.300,588.402,0.468276
59.350,592.597,0.901058
59.400,586.183,0.657583
59.450,526.184,0.955805
59.500,519.383,0.730498
59.550,497.608,0.914251
59.600,442.502,0.547937
59.650,441.872,0.963083
59.700,442.933,0.554958
59.750,397.596,0.900910
59.800,398.327,0.793304
59.850,440.448,0.925620
59.900,440.970,0.936304
59.950,494.506,0.967446
60.000,494.857,0.977368
60.050,552.256,0.901739
60.100,588.679,0.960647
60.150,526.597,0.891153
60.200,531.502,0.725460
60.250,495.139,0.900412
60.300,498.546,0.926028
60.350,493.656,0.592336
60.400,441.905,0.885547
60.450,396.939,0.695844
60.500,391.684,0.903669
60.550,351.600,0.409240
60.600,352.002,0.449172
60.650,333.739,0.595848
60.700,332.232,0.892402
60.750,347.726,0.700058
60.800,340.384,0.591864
60.850,307.675,0.657207
60.900,293.899,0.966774
60.950,331.068,0.732135
61.000,328.738,0.918603
61.050,328.500,0.933274
61.100,332.944,0.922983
61.150,338.169,0.582605
61.200,373.660,0.835244
61.250,429.557,0.836688
61.300,499.399,0.662391
61.350,507.985,0.886091
61.400,525.449,0.949264
61.450,521.782,0.814381
61.500,584.973,0.922933
61.550,577.502,0.453926
61.600,526.163,0.900605
61.650,522.879,0.847445
61.700,496.097,0.928221
61.750,509.444,0.881646
61.800,526.876,0.947944
61.850,518.029,0.894137
61.900,523.667,0.831408
61.950,521.462,0.716746
62.000,522.826,0.596855
62.050,523.667,0.846527
62.100,516.218,0.732704
62.150,521.201,0.788777
62.200,527.854,0.826374
62.250,530.189,0.356196
62.300,522.073,0.871662
62.350,515.274,0.877270
62.400,525.230,0.583882
62.450,523.802,0.650913
62.500,521.071,0.875724
62.550,526.599,0.273323
62.600,521.821,0.877970
62.650,522.575,0.899309
62.700,523.585,0.588186
62.750,526.541,0.809923
62.800,522.436,0.926175
62.850,523.050,0.948174
62.900,521.072,0.846773
62.950,500.462,0.963812
63.000,520.360,0.884316
63.050,524.812,0.963001
63.100,518.785,0.876104
63.150,525.488,0.784077
63.200,526.262,0.328865
63.250,520.569,0.949252
63.300,515.275,0.887327
63.350,523.956,0.875830
63.400,528.599,0.645532
63.450,523.563,0.786799
63.500,519.984,0.759740
63.550,517.819,0.760309
63.600,514.829,0.946383
63.650,518.176,0.771617
63.700,527.674,0.560058
63.750,521.614,0.516149
63.800,499.608,0.856313
63.850,496.863,0.747149
63.900,526.505,0.942481
63.950,525.810,0.877866
64.000,593.658,0.877499
64.050,591.034,0.944503
64.100,524.925,0.771667
64.150,528.077,0.863396
64.200,504.381,0.880480
64.250,499.646,0.935960
64.300,519.780,0.906440
64.350,530.386,0.930900
64.400,528.174,0.711281
64.450,524.356,0.809473
64.500,528.420,0.924969
64.550,526.695,0.900631
64.600,523.579,0.950516
64.650,506.341,0.811437
64.700,496.868,0.966948
64.750,519.603,0.808911
64.800,524.503,0.881587
64.850,513.955,0.834375
64.900,518.860,0.577237
64.950,523.122,0.812598
65.000,518.719,0.873534
65.050,523.114,0.371168
65.100,525.050,0.418375
65.150,523.710,0.941646
65.200,523.367,0.927484
65.250,521.543,0.364218
65.300,522.788,0.891062
65.350,523.428,0.788793
65.400,522.642,0.666712
65.450,519.760,0.848369
65.500,520.924,0.792964
65.550,524.254,0.684487
65.600,523.850,0.944364
65.650,520.201,0.922589
65.700,522.469,0.539447
65.750,522.225,0.689735
65.800,520.522,0.877022
65.850,522.676,0.910037
65.900,524.593,0.311640
65.950,532.723,0.795200
66.000,525.083,0.740233
66.050,520.095,0.905598
66.100,526.132,0.586332
66.150,526.086,0.869082
66.200,519.881,0.927734
66.250,522.037,0.879958
66.300,524.042,0.775936
66.350,507.491,0.799875
66.400,494.577,0.664063
66.450,496.554,0.880165
66.500,522.961,0.607394
66.550,525.115,0.574596
66.600,583.762,0.795194
66.650,588.187,0.860345
66.700,585.052,0.500756
66.750,581.274,0.400599
66.800,525.393,0.309748
66.850,496.690,0.828003
66.900,520.679,0.902975
66.950,511.311,0.727940
67.000,521.402,0.812153
67.050,521.256,0.647938
67.100,519.125,0.898602
67.150,522.044,0.781841
67.200,512.779,0.614221
67.250,498.567,0.727511
67.300,521.118,0.875994
67.350,521.505,0.552925
67.400,523.202,0.925809
67.450,509.542,0.939565
67.500,527.611,0.408335
67.550,525.276,0.789718
67.600,522.846,0.584668
67.650,525.940,0.723177
67.700,524.318,0.582488
67.750,527.162,0.646558
67.800,524.413,0.776188
67.850,525.540,0.938337
67.900,531.206,0.771751
67.950,525.858,0.954830
68.000,519.560,0.683762
68.050,499.067,0.959480
68.100,519.097,0.720173
68.150,525.964,0.962415
68.200,524.337,0.922275
68.250,526.073,0.529861
68.300,526.287,0.307007
68.350,527.713,0.907003
68.400,526.989,0.940258
68.450,522.992,0.616965
68.500,525.588,0.428202
68.550,523.901,0.852422
68.600,524.302,0.841291
68.650,523.398,0.594085
68.700,521.902,0.674935
68.750,521.098,0.788960
68.800,523.518,0.755997
68.850,520.645,0.941496
68.900,494.458,0.869625
68.950,498.592,0.898794
69.000,522.153,0.902682
69.050,523.600,0.931406
69.100,586.505,0.948703
69.150,585.371,0.907287
69.200,522.269,0.886835
69.250,524.279,0.953397
69.300,509.406,0.892909
69.350,499.476,0.798829
69.400,513.191,0.936679
69.450,522.743,0.944498
69.500,523.072,0.828765
69.550,525.944,0.612091
69.600,526.731,0.642725
69.650,524.865,0.919837
69.700,520.365,0.902283
69.750,497.544,0.962354
69.800,500.424,0.911761
69.850,525.071,0.939907
69.900,527.693,0.635457
69.950,517.518,0.803733
70.000,519.026,0.717823
70.050,525.303,0.726847
70.100,524.749,0.344162
70.150,523.551,0.445967
70.200,527.405,0.749481
70.250,523.935,0.734690
70.300,525.692,0.860968
70.350,523.413,0.685497
70.400,522.979,0.704959
70.450,522.986,0.769658
70.500,527.893,0.718797
70.550,523.160,0.712049
70.600,520.375,0.856400
70.650,516.756,0.501130
70.700,526.898,0.950606
70.750,524.468,0.904425
70.800,526.044,0.823180
70.850,525.369,0.677826
70.900,525.087,0.864457
70.950,525.685,0.947892
71.000,522.548,0.382360
71.050,535.870,0.856829
71.100,538.293,0.464805
71.150,526.358,0.876314
71.200,526.689,0.652794
71.250,523.807,0.910861
71.300,500.776,0.963840
71.350,522.778,0.613975
71.400,520.476,0.718827
71.450,507.706,0.644793
71.500,495.640,0.885767
71.550,514.364,0.867435
71.600,527.051,0.916400
71.650,523.162,0.855473
71.700,520.684,0.644488
71.750,524.057,0.816353
71.800,525.139,0.713084
71.850,524.813,0.809853
71.900,509.443,0.682962
71.950,504.584,0.596040
72.000,529.455,0.903260
72.050,525.167,0.788790
72.100,460.636,0.899894
72.150,443.032,0.953608
72.200,441.836,0.892625
72.250,495.244,0.762977
72.300,517.023,0.711322
72.350,497.362,0.931015
72.400,511.903,0.844687
72.450,527.163,0.915598
72.500,530.327,0.375928
72.550,524.275,0.956075
72.600,509.804,0.969044
72.650,518.760,0.864338
72.700,512.296,0.884630
72.750,502.814,0.519659
72.800,497.594,0.651852
72.850,519.078,0.499319
72.900,530.011,0.737463
72.950,533.614,0.487493
73.000,521.327,0.174661
73.050,518.875,0.458447
73.100,515.627,0.322795
73.150,520.068,0.519976
73.200,498.678,0.626109
73.250,496.512,0.684020
73.300,528.430,0.560755
73.350,529.913,0.540349
73.400,525.339,0.799062
73.450,521.022,0.940966
73.500,521.189,0.844495
73.550,526.878,0.482663
73.600,510.773,0.672040
73.650,496.028,0.921434
73.700,504.970,0.901636
73.750,526.261,0.839792
73.800,520.000,0.723956
73.850,498.420,0.783941
73.900,438.208,0.963689
73.950,404.450,0.773790
74.000,384.661,0.461297
74.050,346.809,0.315587
74.100,333.115,0.614631
74.150,334.433,0.847529
74.200,348.937,0.758614
74.250,346.804,0.763951
74.300,394.415,0.917465
74.350,412.845,0.786655
74.400,487.864,0.865765
74.450,525.603,0.923094
74.500,539.008,0.399422
74.550,588.402,0.414900
74.600,654.723,0.650411
74.650,660.991,0.951792
74.700,661.534,0.878672
74.750,694.000,0.664213
74.800,679.111,0.612099
74.850,661.547,0.921704
74.900,660.354,0.903928
74.950,590.762,0.933052
75.000,582.036,0.589668
75.050,526.939,0.951976
75.100,526.171,0.937833
75.150,589.589,0.903811
75.200,589.216,0.863236
75.250,530.174,0.844189
75.300,529.823,0.895518
75.350,502.184,0.894505
75.400,502.562,0.876045
75.450,441.259,0.907695
75.500,442.668,0.717866
75.550,397.612,0.878336
75.600,399.009,0.855948
75.650,395.346,0.735370
75.700,398.349,0.698809
75.750,394.402,0.497153
75.800,390.400,0.985227
75.850,385.023,0.946496
75.900,368.948,0.918272
75.950,357.970,0.758448
76.000,351.619,0.703652
76.050,347.451,0.880926
76.100,333.939,0.925129
76.150,332.609,0.906049
76.200,350.414,0.935947
76.250,332.539,0.846158
76.300,294.120,0.956938
76.350,293.922,0.953295
76.400,332.475,0.753191
76.450,330.732,0.966290
76.500,354.485,0.680321
76.550,395.472,0.922119
76.600,399.132,0.794725
76.650,441.622,0.952604
76.700,442.087,0.953098
76.750,497.029,0.940889
76.800,496.851,0.962904
76.850,533.965,0.889597
76.900,528.504,0.931315
76.950,528.891,0.858404
77.000,526.956,0.946161
77.050,529.693,0.732703
77.100,523.589,0.651956
77.150,528.520,0.594327
77.200,527.618,0.605595
77.250,515.039,0.867407
77.300,465.153,0.912278
77.350,460.323,0.635870
77.400,441.897,0.956201
77.450,443.981,0.925194
77.500,459.022,0.836853
77.550,433.159,0.857896
77.600,392.983,0.944159
77.650,391.848,0.907444
77.700,441.124,0.809485
77.750,441.725,0.949903
77.800,447.405,0.678798
77.850,493.315,0.963494
77.900,502.189,0.768281
77.950,554.710,0.907319
78.000,551.588,0.799802
78.050,621.477,0.865384
78.100,700.335,0.894459
78.150,797.719,0.827057
78.200,795.468,0.605260
78.250,718.056,0.225440
78.300,696.730,0.803682
78.350,662.408,0.908333
78.400,659.799,0.895904
78.450,591.776,0.915789
78.500,593.132,0.924840
78.550,561.598,0.874335
78.600,556.959,0.853057
78.650,495.438,0.967654
78.700,495.236,0.956812
78.750,439.338,0.825395
78.800,440.285,0.928412
78.850,405.341,0.422090
78.900,393.247,0.944144
78.950,363.071,0.204211
79.000,350.806,0.765317
79.050,349.447,0.892484
79.100,334.421,0.496714
79.150,323.600,0.297452
79.200,293.296,0.864276
79.250,297.312,0.687061
79.300,330.556,0.518020
79.350,332.355,0.849940
79.400,349.431,0.874321
79.450,349.735,0.916205
79.500,350.472,0.877610
79.550,349.350,0.665039
79.600,354.731,0.588972
79.650,380.266,0.926008
79.700,394.658,0.959267
79.750,416.621,0.934568
79.800,440.541,0.488909
79.850,441.661,0.977871
79.900,399.809,0.590896
79.950,389.936,0.935730
80.000,389.229,0.855479
80.050,354.768,0.664351
80.100,349.915,0.481858
80.150,328.810,0.923506
80.200,327.747,0.744831
80.250,294.468,0.954889
80.300,295.985,0.955934
80.350,263.938,0.905035
80.400,262.210,0.960514
80.450,264.670,0.698698
80.500,248.591,0.714074
80.550,261.621,0.951985
80.600,264.552,0.954827
80.650,264.611,0.931646
80.700,294.463,0.937154
80.750,294.740,0.970719
80.800,295.678,0.353479
80.850,302.815,0.934533
80.900,334.674,0.677310
80.950,349.662,0.890719
81.000,331.287,0.313208
81.050,330.193,0.884184
81.100,296.395,0.538858
81.150,293.882,0.969918
81.200,293.253,0.630323
81.250,264.850,0.946469
81.300,266.810,0.896152
81.350,251.845,0.933561
81.400,263.054,0.452958
81.450,264.363,0.749711
81.500,288.268,0.847990
81.550,322.420,0.516061
81.600,371.354,0.848996
81.650,396.250,0.666784
81.700,395.577,0.457305
81.750,354.054,0.350721
81.800,393.349,0.442672
81.850,395.780,0.539410
81.900,389.688,0.804366
81.950,389.763,0.922415
82.000,392.074,0.711627
82.050,393.596,0.902141
82.100,392.944,0.896224
82.150,391.975,0.875504
82.200,393.176,0.739341
82.250,392.952,0.874434
82.300,395.967,0.948702
82.350,395.130,0.723305
82.400,394.406,0.851836
82.450,391.511,0.738822
82.500,394.175,0.600692
82.550,392.569,0.698129
82.600,393.336,0.845039
82.650,390.335,0.884016
82.700,351.194,0.584741
82.750,346.972,0.638210
82.800,331.240,0.891898
82.850,329.276,0.773425
82.900,293.763,0.756754
82.950,294.421,0.979337
83.000,278.628,0.829752
83.050,250.681,0.951412
83.100,244.075,0.933227
83.150,218.799,0.582541
83.200,218.486,0.855487
83.250,218.288,0.552481
83.300,222.965,0.814417
83.350,239.024,0.393359
83.400,239.593,0.811647
83.450,251.435,0.679794
83.500,250.658,0.944678
83.550,248.427,0.622183
83.600,253.100,0.829104
83.650,259.950,0.499695
83.700,265.982,0.680861
83.750,281.524,0.407510
83.800,290.932,0.847631
83.850,278.768,0.106663
83.900,262.470,0.873341
83.950,261.443,0.936527
84.000,246.936,0.715416
84.050,252.428,0.747966
84.100,276.916,0.246843
84.150,314.434,0.283395
84.200,347.655,0.126564
84.250,392.838,0.762276
84.300,392.180,0.659855
84.350,378.242,0.651681
84.400,359.506,0.602846
84.450,342.670,0.311697
84.500,336.792,0.269008
84.550,300.290,0.778539
84.600,291.454,0.477450
84.650,292.237,0.272593
84.700,313.930,0.822154
84.750,321.538,0.467459
84.800,329.891,0.216072
84.850,329.459,0.322708
84.900,297.228,0.687893
84.950,291.547,0.816540
85.000,261.765,0.862852
85.050,260.895,0.909497
85.100,260.729,0.392934
85.150,278.226,0.615428
85.200,312.056,0.860384
85.250,351.686,0.693227
85.300,390.565,0.809278
85.350,391.711,0.438089
85.400,357.662,0.659871
85.450,331.177,0.426714
85.500,330.017,0.604099
85.550,293.116,0.893419
85.600,293.961,0.952161
85.650,303.413,0.467927
85.700,327.597,0.907859
85.750,342.749,0.677130
85.800,376.514,0.919686
85.850,394.152,0.382078
85.900,395.498,0.688987
85.950,392.540,0.832939
86.000,388.852,0.943761
86.050,392.623,0.953073
86.100,399.030,0.553055
86.150,394.333,0.864363
86.200,394.699,0.375671
86.250,399.678,0.529128
86.300,396.661,0.279906
86.350,362.888,0.786777
86.400,321.560,0.322215
86.450,292.897,0.939118
86.500,295.343,0.849510
86.550,265.673,0.869588
86.600,263.516,0.929840
86.650,248.232,0.812263
86.700,248.900,0.764773
86.750,273.487,0.894210
86.800,317.300,0.569255
86.850,344.995,0.642701
86.900,393.973,0.844820
86.950,393.533,0.756762
87.000,391.836,0.181660
87.050,354.319,0.434493
87.100,335.976,0.528213
87.150,336.726,0.702203
87.200,347.384,0.915910
87.250,348.859,0.917530
87.300,347.870,0.915533
87.350,343.296,0.933572
87.400,347.088,0.672855
87.450,348.570,0.588331
87.500,334.582,0.726349
87.550,331.625,0.879056
87.600,332.185,0.718557
87.650,345.977,0.688933
87.700,348.336,0.795828
87.750,345.339,0.878507
87.800,339.015,0.915278
87.850,338.463,0.860188
87.900,343.193,0.783716
87.950,339.885,0.508665
88.000,331.758,0.931031
88.050,349.334,0.890515
88.100,349.448,0.632249
88.150,391.178,0.452219
88.200,392.099,0.797890
88.250,393.073,0.739003
88.300,388.863,0.782646
88.350,368.036,0.696085
88.400,332.804,0.973404
88.450,331.840,0.544925
88.500,329.509,0.938570
88.550,333.006,0.486052
88.600,341.052,0.960900
88.650,336.031,0.864841
88.700,335.210,0.481071
88.750,330.588,0.590598
88.800,333.493,0.952234
88.850,339.362,0.847121
88.900,331.862,0.874900
88.950,332.946,0.584167
89.000,343.580,0.942840
89.050,339.923,0.931325
89.100,335.207,0.625788
89.150,349.045,0.842647
89.200,392.936,0.889070
89.250,391.804,0.854675
89.300,392.579,0.866196
89.350,392.771,0.630090
89.400,395.308,0.587208
89.450,438.017,0.483356
89.500,442.042,0.563235
89.550,398.403,0.706925
89.600,394.527,0.913276
89.650,374.519,0.897301
89.700,374.163,0.935308
89.750,390.870,0.905772
89.800,394.035,0.956133
89.850,391.313,0.566500
89.900,383.174,0.836680
89.950,393.911,0.708273
90.000,394.261,0.941754
90.050,382.069,0.880470
90.100,373.674,0.912773
90.150,375.277,0.926783
90.200,393.011,0.972337
90.250,393.704,0.967716
90.300,393.899,0.650421
90.350,389.912,0.902862
90.400,395.362,0.781127
90.450,396.957,0.330159
90.500,387.844,0.923875
90.550,373.592,0.854952
90.600,384.297,0.867622
90.650,393.644,0.947359
90.700,439.932,0.754526
90.750,458.778,0.883227
90.800,515.307,0.929716
90.850,578.703,0.339882
90.900,602.777,0.437896
90.950,665.557,0.946998
91.000,665.525,0.922901
91.050,652.043,0.660265
91.100,597.952,0.713665
91.150,589.578,0.946618
91.200,590.605,0.951078
91.250,593.718,0.433511
91.300,590.631,0.362846
91.350,556.575,0.908176
91.400,555.763,0.936743
91.450,564.969,0.820933
91.500,562.695,0.725361
91.550,587.966,0.928410
91.600,586.795,0.969583
91.650,541.618,0.681601
91.700,485.796,0.793491
91.750,438.837,0.739597
91.800,429.823,0.893654
91.850,387.516,0.533609
91.900,373.093,0.301625
91.950,327.694,0.233408
92.000,294.249,0.966685
92.050,295.508,0.971864
92.100,295.605,0.964788
92.150,295.654,0.975718
92.200,295.162,0.893026
92.250,295.182,0.894475
92.300,295.366,0.841190
92.350,316.238,0.541744
92.400,337.823,0.721279
92.450,364.611,0.646679
92.500,407.793,0.476991
92.550,438.060,0.850573
92.600,492.508,0.895509
92.650,526.841,0.539919
92.700,531.393,0.532513
92.750,500.005,0.805106
92.800,499.558,0.803808
92.850,533.413,0.922659
92.900,531.331,0.913951
92.950,522.994,0.706371
93.000,527.129,0.529227
93.050,527.275,0.732333
93.100,525.816,0.931995
93.150,512.665,0.530007
93.200,496.920,0.948845
93.250,506.790,0.745397
93.300,525.735,0.702976
93.350,527.422,0.880248
93.400,531.198,0.882534
93.450,540.836,0.557664
93.500,530.382,0.942227
93.550,532.663,0.814553
93.600,536.523,0.641671
93.650,529.978,0.637837
93.700,528.074,0.909714
93.750,527.341,0.906497
93.800,499.482,0.914944
93.850,499.369,0.950694
93.900,501.198,0.941186
93.950,510.368,0.923290
94.000,502.715,0.830104
94.050,527.310,0.928979
94.100,525.950,0.940104
94.150,521.462,0.780477
94.200,521.329,0.563761
94.250,499.923,0.809977
94.300,499.461,0.855316
94.350,505.661,0.396586
94.400,451.317,0.930813
94.450,442.663,0.803275
94.500,440.217,0.964328
94.550,438.886,0.761156
94.600,466.691,0.721875
94.650,525.038,0.407082
94.700,509.539,0.912724
94.750,490.783,0.870072
94.800,480.670,0.865673
94.850,457.633,0.881677
94.900,440.073,0.584623
94.950,440.113,0.914484
95.000,491.165,0.432420
95.050,494.280,0.928223
95.100,517.486,0.854416
95.150,525.050,0.907431
95.200,514.152,0.795590
95.250,501.050,0.874871
95.300,440.885,0.572300
95.350,440.234,0.948380
95.400,494.647,0.937147
95.450,496.264,0.975386
95.500,498.284,0.926821
95.550,489.209,0.920145
95.600,496.095,0.833226
95.650,494.700,0.929273
95.700,496.872,0.963873
95.750,499.035,0.884396
95.800,439.951,0.948776
95.850,440.204,0.905636
95.900,499.909,0.786992
95.950,499.528,0.911992
96.000,496.751,0.962960
96.050,491.718,0.696863
96.100,497.515,0.845090
96.150,499.060,0.311435
96.200,506.167,0.325992
96.250,503.603,0.647895
96.300,497.558,0.941494
96.350,502.703,0.855766
96.400,439.753,0.894000
96.450,440.423,0.956835
96.500,438.739,0.859987
96.550,443.149,0.354095
96.600,496.188,0.181914
96.650,499.244,0.947274
96.700,500.989,0.901432
96.750,501.801,0.511613
96.800,507.114,0.564453
96.850,566.269,0.914948
96.900,562.480,0.817955
96.950,572.277,0.513781
97.000,569.302,0.521821
97.050,585.110,0.880984
97.100,589.705,0.963490
97.150,587.030,0.640257
97.200,585.166,0.588638
97.250,572.926,0.599369
97.300,579.352,0.961644
97.350,565.925,0.953007
97.400,547.841,0.568025
97.450,541.113,0.532966
97.500,528.634,0.671587
97.550,495.480,0.761538
97.600,501.633,0.711250
97.650,556.761,0.821299
97.700,559.441,0.717492
97.750,588.600,0.865350
97.800,591.114,0.866979
97.850,560.824,0.681155
97.900,557.243,0.824824
97.950,498.339,0.517906
98.000,497.000,0.922653
98.050,560.173,0.670283
98.100,566.703,0.909441
98.150,562.294,0.825854
98.200,564.592,0.743338
98.250,561.207,0.422113
98.300,558.077,0.797514
98.350,557.251,0.703046
98.400,496.706,0.969419
98.450,496.426,0.967423
98.500,555.714,0.908958
98.550,556.894,0.900924
98.600,560.275,0.864806
98.650,569.966,0.881179
98.700,575.414,0.780827
98.750,559.803,0.693284
98.800,558.334,0.888709
98.850,554.108,0.401893
98.900,568.119,0.504005
98.950,556.037,0.880200
99.000,557.679,0.897124
99.050,583.225,0.398113
99.100,663.243,0.952407
99.150,664.673,0.766771
99.200,733.113,0.902509
99.250,792.571,0.660985
99.300,783.216,0.885224
99.350,785.424,0.724631
99.400,784.685,0.933302
99.450,782.938,0.892696
99.500,784.333,0.795035
99.550,780.443,0.944712
99.600,786.455,0.421388
99.650,787.616,0.559697
99.700,780.008,0.692333
99.750,781.134,0.785298
99.800,787.070,0.523613
99.850,781.917,0.762875
99.900,782.684,0.575762
99.950,782.874,0.710057
100.000,749.574,0.920452
100.050,732.674,0.898731
100.100,707.679,0.887929
100.150,689.254,0.652776
100.200,658.302,0.835760
100.250,658.533,0.792659
100.300,657.946,0.619926
100.350,744.649,0.596907
100.400,746.389,0.707132
100.450,764.865,0.863763
100.500,761.278,0.811971
100.550,788.077,0.605915
100.600,739.966,0.699426
100.650,660.047,0.933832
100.700,661.386,0.966370
100.750,664.926,0.624253
100.800,740.224,0.838528
100.850,657.987,0.412499
100.900,590.335,0.964255
100.950,589.831,0.473397
101.000,590.204,0.560785
101.050,635.478,0.403445
101.100,661.658,0.958524
101.150,660.540,0.926573
101.200,744.942,0.837134
101.250,735.917,0.440374
101.300,661.525,0.964363
101.350,660.862,0.960379
101.400,589.169,0.885224
101.450,595.171,0.727857
101.500,662.577,0.883038
101.550,658.639,0.918953
101.600,738.640,0.561045
101.650,745.305,0.871820
101.700,785.241,0.829925
101.750,789.330,0.910521
101.800,882.975,0.642682
101.850,884.906,0.884987
101.900,886.102,0.351161
101.950,1003.525,0.900879
102.000,996.531,0.822837
102.050,1061.120,0.911555
102.100,1049.242,0.943648
102.150,1005.829,0.902656
102.200,1002.416,0.891180
102.250,1029.963,0.776942
102.300,1047.971,0.926251
102.350,1045.263,0.846776
102.400,1032.377,0.635384
102.450,1048.256,0.772934
102.500,1045.663,0.707838
102.550,1053.757,0.849348
102.600,1036.928,0.915277
102.650,1047.288,0.285926
102.700,1020.059,0.681493
102.750,934.618,0.497898
102.800,939.099,0.835805
102.850,896.384,0.811463
102.900,883.889,0.832527
102.950,886.897,0.169430
103.000,887.217,0.954705
103.050,892.505,0.960397
103.100,932.883,0.384664
103.150,937.926,0.899049
103.200,883.881,0.788957
103.250,870.046,0.676121
103.300,790.992,0.439862
103.350,787.113,0.911834
103.400,792.842,0.556875
103.450,878.326,0.961492
103.500,883.205,0.964715
103.550,949.115,0.973294
103.600,1021.410,0.918539
103.650,1042.486,0.701415
103.700,1047.458,0.841462
103.750,935.560,0.941295
103.800,937.401,0.973590
103.850,887.884,0.919733
103.900,886.338,0.949053
103.950,850.948,0.931018
104.000,747.344,0.220399
104.050,745.138,0.612198
104.100,661.634,0.911716
104.150,666.455,0.908896
104.200,591.975,0.942471
104.250,592.184,0.690955
104.300,597.187,0.678228
104.350,666.729,0.627948
104.400,710.183,0.211060
104.450,738.094,0.183197
104.500,668.001,0.620169
104.550,664.657,0.930567
104.600,589.427,0.914768
104.650,590.101,0.959581
104.700,585.876,0.473912
104.750,592.108,0.622124
104.800,593.084,0.356080
104.850,589.804,0.849187
104.900,590.327,0.505830
104.950,618.075,0.412468
105.000,668.358,0.421286
105.050,658.125,0.870218
105.100,661.011,0.722629
105.150,585.776,0.940513
105.200,587.626,0.947302
105.250,527.784,0.566961
105.300,524.457,0.886895
105.350,519.736,0.818999
105.400,473.894,0.115612
105.450,441.698,0.870723
105.500,440.886,0.970031
105.550,440.446,0.845708
105.600,444.042,0.923489
105.650,448.150,0.930284
105.700,468.154,0.760114
105.750,461.374,0.730207
105.800,440.484,0.952087
105.850,442.400,0.878868
105.900,508.337,0.936269
105.950,553.523,0.834458
106.000,624.152,0.814550
106.050,625.088,0.863926
106.100,593.189,0.618329
106.150,591.923,0.793643
106.200,586.605,0.529377
106.250,533.849,0.628644
106.300,523.847,0.270852
106.350,465.239,0.731090
106.400,439.932,0.679756
106.450,441.251,0.956068
106.500,442.448,0.907203
106.550,397.677,0.588427
106.600,378.523,0.802929
106.650,343.617,0.649213
106.700,327.499,0.627932
106.750,293.949,0.955047
106.800,294.836,0.879122
106.850,292.962,0.503081
106.900,296.326,0.693860
106.950,303.525,0.566230
107.000,315.930,0.568386
107.050,332.073,0.790901
107.100,332.047,0.827673
107.150,347.343,0.887232
107.200,388.923,0.941239
